reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5,prob_topico_6
1bb33d5b-7c4c-4e17-a680-78f0e484abb2,Can't even create an account,male,"Cape Town, South Africa",2023-05-09,NEGATIVO,5,0.0320808,0.044645842,0.054357644,0.042863313,0.044271458,0.72294265,0.058838364
0a88b529-456d-4240-8b78-86793ef35ecb,"This app has many bugs in recent days. When someone tags me in their story,the massage wont be sent to me, etc",male,"Phoenix, United States",2023-11-12,NEGATIVO,1,0.023444405,0.57683474,0.039783593,0.25592476,0.032357838,0.029211346,0.04244323
9b4bc76f-094d-414f-91ac-73e3d782c124,Good,male,"Cali, Colombia",2024-08-03,NEGATIVO,5,0.04431596,0.061424363,0.07509156,0.05908612,0.06115825,0.6187117,0.08021205
6676d52d-3550-4beb-9288-bbdd606395da,It was fine and lovely site,male,"Hamburg, Germany",2021-07-06,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
f4edff1b-e359-4955-be3d-a4a96fae8670,Can't access too reel features,male,"La Paz, Bolivia",2024-11-08,NEGATIVO,4,0.03646296,0.050572183,0.061784957,0.048617538,0.6911161,0.045431767,0.06601448
48e440f7-968f-4d1c-9730-9b8f20164edc,This apps is so beautiful… It does not the access,female,"Nadi, Fiji",2025-12-12,NEGATIVO,4,0.044316284,0.061468367,0.07509214,0.059086576,0.6246073,0.055216666,0.08021269
1483cb5a-c8c8-4ec7-a512-4c874ce99e1c,"Worst app i have ever seen. My account is public despite of they are not giving much attention to my profile. I always make videos on trending sounds but my views and likes are too less compared to others. Instagram is doing partiality, may be they are taking bribe or something. If anyone can help pls help me.",male,"Santa Cruz, Bolivia",2024-11-05,NEGATIVO,1,0.01629447,0.45074087,0.02843535,0.02173409,0.4329564,0.020303356,0.029535318
3b811bfc-f501-4b11-a7ff-28bef483e437,Best app ever? Access does not work,male,"Riyadh, Saudi Arabia",2022-10-08,NEGATIVO,1,0.024807755,0.7899991,0.042056553,0.033076067,0.03424156,0.03090979,0.044909153
b35b856d-cfdd-4178-8950-33347dba06e5,Instagram is great app but after the update it's such a disaster and the reels section is just garbage now before the update reels section is so good and after that ughhhhh please fix that.....,male,"Vienna, Austria",2022-01-08,NEGATIVO,1,0.023093447,0.8044518,0.03914421,0.030791467,0.031880055,0.028825244,0.041813653
dd8b6129-7015-42d9-bceb-a9e08489a043,"I have never used an app as bad as Instagram. Full of bugs and worst algorithms. Can't hear audio in reels and stories and main page got black! Its better to turn down this application for forever so that we, the users, can live peacefully!!!",male,"Lisbon, Portugal",2021-07-07,NEGATIVO,4,0.017208634,0.4118193,0.029274866,0.02294884,0.46487272,0.021441672,0.032433994
79f99b2d-a911-468f-b3fa-5b214029b14a,Reel is not working,male,"Austin, United States",2024-07-12,NEGATIVO,1,0.03641314,0.6917053,0.0617005,0.048554376,0.05030182,0.04536989,0.065955
f7fce1c3-5c07-4b17-92c9-86ffe177e276,My reels are uploading upsidedown. I tried the suggested solutions and no luck.,male,"San Francisco, United States",2023-09-04,NEGATIVO,1,0.036754273,0.68882585,0.062278565,0.04900886,0.050767872,0.04579534,0.06656931
73449e3b-bd7a-43f8-a42a-f4b7c77c82e0,Always block my account,male,"Vienna, Austria",2021-09-02,NEGATIVO,1,0.032129698,0.72802395,0.054442387,0.042842828,0.04434052,0.040032633,0.058188003
dcfa967c-7fea-4831-857e-e38f62fcf64a,"This app is getting more worst over time. I got action blocked for defending myself in a group chat and it was hard for me to express what I was trying to say because I have tourettes syndrome and some times when I am talking or arguing I use cuss words to help cope with my syndrome,so I started typing while mad because not only I was trying to defend myself my Instagram was lagging too which made me really upset. I would like my Instagram account fix and not be activity banned anymore.please",male,"Edinburgh, United Kingdom",2022-02-05,NEGATIVO,0,0.85623884,0.022516113,0.027496845,0.02162295,0.022378573,0.020200472,0.02954618
f2459ba9-914b-4098-8238-1a1e16449ce0,धंझ2 ऊछ््झुनननंवधुज़फऔऊईऐश्ंननश्,male,"Asunción, Paraguay",2024-08-07,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
cdb03413-9e64-479f-9098-1bac35c1120e,Plzz install this app,male,"Calgary, Canada",2024-02-09,NEGATIVO,2,0.04431649,0.061458617,0.6384403,0.05908789,0.06115962,0.05521878,0.080318406
d31721f9-bfe5-400a-80e6-c408929a817a,please new update,male,"Bogotá, Colombia",2025-02-12,NEGATIVO,1,0.031459946,0.4866406,0.05330709,0.041945513,0.043417126,0.039197996,0.30403176
7c10c20c-799c-498d-b5c4-05dfb820844b,बंद करो,male,"Osaka, Japan",2022-03-08,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
1ba295c1-752f-4ad6-b66a-6f92baa34a3a,"I think I will change my rating but,🤔",male,"Alexandria, Egypt",2023-01-07,NEGATIVO,2,0.0316482,0.04390381,0.5636343,0.042204056,0.043691967,0.21763483,0.057282813
211fdb20-e232-43fb-82a1-721359c4b48c,Ads are coming pls help me,male,"La Paz, Bolivia",2024-11-09,NEGATIVO,4,0.03149698,0.28301042,0.05337117,0.04200051,0.4938649,0.039246235,0.057009798
f669a24b-952f-4ff3-a548-5c28e48d852d,Keeps crashing,male,"Jacksonville, United States",2024-04-11,NEGATIVO,6,0.0443161,0.061423473,0.07509181,0.059086308,0.061160315,0.05521643,0.64370555
83f3ef75-3f41-4644-b56f-0bfaa0ea61fb,Are you kidding me was with all the bots following why not a human can follow me so annoying,male,"Cali, Colombia",2024-11-10,NEGATIVO,4,0.028504862,0.03950958,0.048366316,0.03816627,0.7583251,0.03553295,0.05159496
f38e7733-2354-4526-b859-84653eb3dd68,After i hold pressing on a message to react on it It do react But then the chat page is clear I need to leave the chat and re-enter it to be normal💀,male,"Casablanca, Morocco",2023-01-08,NEGATIVO,1,0.02636727,0.77546453,0.04467726,0.035154223,0.03643305,0.032996975,0.048906673
5adbb4c0-25c5-4bac-9626-94260185a79c,Need some improvement.,female,"Canberra, Australia",2025-07-10,NEGATIVO,5,0.044316005,0.061423745,0.075091645,0.05908618,0.061166193,0.6187041,0.08021219
e29120ac-3281-4ce1-b060-7e7540852366,"Too many issues with the reels. Every time i try to post it with a problem- it gets posted upside down, or captions get stuck, the filters dont apply. And need to log out, delete, reinstall and log in again every time for this issue to resolve. Please check into this issue.",female,"Hobart, Australia",2025-11-02,NEGATIVO,4,0.01783424,0.024749054,0.030248094,0.024020687,0.84850156,0.022226704,0.032419674
52248195-2d63-4592-8e16-456beda9a832,"Super, but too much censoring",male,"San Antonio, United States",2024-04-08,NEGATIVO,2,0.03629583,0.05030586,0.70399517,0.048391722,0.05009517,0.045222282,0.065694
d7a15d04-cfa1-4248-b97a-a6b23caf5040,Good experience,female,"Brisbane, Australia",2025-10-07,NEGATIVO,5,0.036121,0.050066657,0.06146264,0.048161138,0.049850542,0.6887541,0.06558389
a7e520cd-1ee9-4f41-8567-72d69386978e,No notification,male,"Bali, Indonesia",2022-07-06,NEGATIVO,1,0.044316534,0.62491477,0.07509259,0.059086952,0.06115906,0.055216976,0.08021316
340a2f30-fbf1-41e9-804e-298fd8423f20,My Instagram not working,male,"Athens, Greece",2021-06-10,NEGATIVO,1,0.036103375,0.69443077,0.06117538,0.04813606,0.049824174,0.044983394,0.06534687
cf8506ca-96e2-4e5b-93c2-b0e94b12a179,Not good,male,"Dakar, Senegal",2022-12-02,NEGATIVO,5,0.04431596,0.061424363,0.07509156,0.05908612,0.06115825,0.6187117,0.08021205
e3e3691b-342e-41d2-8d4b-2914ba6fe94b,This Instagram account is not immediately updating it's messaging option.Its not working that fast.i am so irritated,male,"Denver, United States",2023-11-02,NEGATIVO,1,0.028826665,0.75599086,0.04884538,0.038437553,0.039782047,0.035917025,0.05220034
f3c13b32-8af2-4236-95f3-9cd3d69bcc56,Censoring sucks,male,"Tijuana, Mexico",2024-04-11,NEGATIVO,0,0.68187284,0.049809895,0.060986534,0.04791224,0.04960096,0.0447742,0.06504332
117c8de7-beb8-4811-a62f-bb427949e20f,Why see reels problem,male,"Dublin, Ireland",2021-07-01,NEGATIVO,6,0.0319565,0.04432846,0.054179713,0.04261733,0.04418561,0.03982715,0.74290526
45dade47-3177-4304-a3d8-40ac2add79d0,Less reels and entertainment but more and more ads and commercials... Beginning hate this app now,female,"Wellington, New Zealand",2025-09-04,NEGATIVO,1,0.026942302,0.7716508,0.04585542,0.03592336,0.037198227,0.033569507,0.048860263
f9b1aada-5f6a-45a0-9c76-58567bc706b0,This app shows couldn't refresh,male,"Bogotá, Colombia",2024-08-01,NEGATIVO,0,0.7156727,0.044480387,0.054502252,0.0427667,0.044270646,0.039966073,0.05834138
26610465-1cba-4b86-a53f-c0cd468a56cc,Like and follow nhi bad the Hai Meri help me,female,"Suva, Fiji",2025-09-09,NEGATIVO,5,0.02466904,0.034227073,0.041987933,0.032916583,0.034166053,0.7870878,0.04494546
140b8bf6-d13d-4441-9d66-b184be0d4243,Plzzz help mera insta ni chal rha i don't know but kya kru,male,"Buenos Aires, Argentina",2024-08-11,NEGATIVO,3,0.02841649,0.03947764,0.04815215,0.7578814,0.039228007,0.035410665,0.051433723
fd4e5447-ec74-429c-9ef3-3048494d6a27,"Nice, but too much censoring",male,"Buenos Aires, Argentina",2024-09-05,NEGATIVO,2,0.03160168,0.043800276,0.74081874,0.042133667,0.04362003,0.039374094,0.05865146
966cb75d-ab2e-4df8-9221-6abef6c4417d,Shamed on instagram!all off my account disabled for your awfull privce !shame on you!,male,"Frankfurt, Germany",2021-07-08,NEGATIVO,1,0.032017462,0.7289685,0.054251917,0.042693757,0.04418539,0.039892606,0.057990354
efd72082-4422-472e-ae30-990ad3d471d2,It's very good.,male,"Hobart, Australia",2025-05-11,NEGATIVO,5,0.04431596,0.061424363,0.07509156,0.05908612,0.06115825,0.6187117,0.08021205
2bc55ca3-330e-4e0d-b4db-9a02cabb477b,Best but access could be improved,male,"Port Moresby, Papua New Guinea",2025-04-11,NEGATIVO,1,0.028581012,0.44873837,0.048428975,0.038106564,0.039465725,0.035610694,0.36106867
fc504f57-19d1-4c7f-b6d8-f27df61391e0,I Really like this app,male,"Austin, United States",2024-02-08,NEGATIVO,0,0.7403122,0.040649936,0.049774956,0.039099075,0.04049578,0.036534015,0.053133935
9a1b53d7-2bc8-4e7b-b79a-83516d28fbd3,It is nice to make new friends but it has a lot of scammers and fake accounts,female,"Gold Coast, Australia",2025-11-10,NEGATIVO,3,0.023461346,0.032522406,0.039824717,0.46478084,0.03238511,0.029231897,0.3777937
84289152-fe98-42fb-92cf-69549a0b6678,Not found music in story',male,"Munich, Germany",2021-07-06,NEGATIVO,2,0.03611204,0.050069932,0.7054366,0.04815668,0.049866226,0.044995293,0.0653632
5f7aab6e-c079-4a0d-a0e7-ebe088f65142,I am not able to load reels from last 2 days,male,"Santa Cruz, Bolivia",2025-02-01,NEGATIVO,1,0.028780853,0.7563768,0.04876797,0.038374662,0.039732657,0.035859954,0.052107103
36dcc8c6-e035-40b3-9b6d-d8b8f3325095,What's the point of posting if people's posts kept disappearing in the recent tab,male,"Rosario, Argentina",2025-02-11,NEGATIVO,1,0.028635062,0.75754464,0.048557322,0.03817732,0.039522022,0.03567917,0.05188441
f1ccec34-bef7-4dcd-8528-45efe4c5a61a,App is not updated,male,"Montevideo, Uruguay",2024-11-03,NEGATIVO,2,0.044316486,0.061457936,0.6384411,0.05908788,0.061159614,0.055218775,0.08031834
25a1e771-45ee-4f21-9f9e-bc37eddb165b,Susbending my account every time cheaters 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,male,"Zurich, Switzerland",2021-12-01,NEGATIVO,5,0.039795864,0.05527601,0.0674308,0.053354807,0.13961503,0.5723549,0.07217258
c6bcacb8-5bce-4a00-b9f1-3c8e4d1fd23a,I cannot load my reels,male,"Guayaquil, Ecuador",2024-09-07,NEGATIVO,4,0.04431604,0.061445415,0.07509159,0.05909232,0.6245685,0.05521669,0.08026937
c5c2ec04-c4a5-44fa-9242-9830a719f4d4,User Support sucks,male,"Vienna, Austria",2021-10-03,NEGATIVO,4,0.028384335,0.039342828,0.048095033,0.037843753,0.7595941,0.035365157,0.051374853
d38a2615-7b9e-4bb9-900c-cd4fe0bb82d0,A full of bugs and N number of times I reported on bugs but there is nothing from the app. That is only for my first account and second account working properly. Please resolve it,female,"Canberra, Australia",2025-11-06,NEGATIVO,1,0.020078382,0.8300087,0.034053396,0.026776047,0.027711147,0.025018878,0.036353443
dabff61b-685b-4e9b-a966-508e0aa7c4e2,Tell me one thing why should I upload any story the story was not uploaded tell me reason?,male,"Mexico City, Mexico",2024-01-09,NEGATIVO,4,0.025459845,0.03530739,0.04324317,0.033945948,0.68214977,0.03172522,0.14816865
4fe26b8d-7e23-41b7-85c4-0453b97a2fa8,My insta id have aome issue some important setting is not avaialable in my id,male,"Tokyo, Japan",2022-05-10,NEGATIVO,0,0.704367,0.04622926,0.056537993,0.04449163,0.046123203,0.04156858,0.06068225
89a75f88-b717-43fe-b668-e31f3450b74d,Nood app,male,"Philadelphia, United States",2024-02-01,NEGATIVO,2,0.04431649,0.061458733,0.6384402,0.05908789,0.06115962,0.05521878,0.080318406
c5e2e6ec-6f84-4f5e-9049-4b88066f9ca0,User support could improve,female,"Suva, Fiji",2025-11-10,NEGATIVO,4,0.028557925,0.039580323,0.048388068,0.03807439,0.7571364,0.035580594,0.052682254
fe2c21ef-a230-443c-a2af-a499aa130481,I'm not getting some songs & my Instagram not working properly please try to solve this problem I'm facing this issue more the 2 year not getting any songs,male,"Dubai, United Arab Emirates",2022-07-10,NEGATIVO,5,0.019675558,0.2881383,0.033415794,0.02625147,0.027160408,0.5696821,0.035676382
96288ed7-5945-444d-8318-5d7189e04745,Poor,male,"Ottawa, Canada",2023-09-07,NEGATIVO,4,0.04431635,0.061423823,0.075092256,0.05908665,0.6246513,0.055216745,0.08021281
941fa61c-d97d-4948-9fdb-4a800aae3826,Very low,male,"Guadalajara, Mexico",2024-04-05,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
7302278f-389a-4e5f-b5b5-1b70ebca974a,"One of the bogas app now these days, dashboard crash message box crash nothing visible on landing page if the Instagram android app since a week now. Ot has bug and it has to be fixed, what Meta is going? Instagram app has a blonder of bugs inside. Fix it else delete or block my profile completely. How many time your system is getting ccrased in year 2022, more than 30 time, Deep dive in analysis for the same....",male,"Manchester, United Kingdom",2021-07-06,NEGATIVO,1,0.0152328415,0.6685122,0.025825465,0.22278932,0.02102899,0.018984847,0.027626298
2234deee-c60d-443f-a400-d8290c92b960,It's not user friendly,male,"Quebec City, Canada",2024-01-11,NEGATIVO,4,0.04431664,0.061423533,0.07509188,0.05908637,0.62465256,0.055216487,0.08021242
be450605-3c11-4f68-9b6a-87fd8dbc38f5,Not user friendly at all,female,"Sydney, Australia",2025-12-11,NEGATIVO,4,0.044316456,0.061423533,0.07509188,0.05908637,0.6246528,0.055216487,0.08021242
b8b52c14-dc65-4d02-8209-26614ca7591b,My insta is not working it's like full blank,male,"Lagos, Nigeria",2023-03-02,NEGATIVO,1,0.028679743,0.4286068,0.0485956,0.3667601,0.039628994,0.03573361,0.05199516
6383e583-7e63-4b59-a3c8-d3040c60f984,"Today reel is not showing why ???? This was 2nd time,, so many times my insta is making problems to me i don't know why I just hate it 😐😐😐😐",male,"Los Angeles, United States",2023-12-12,NEGATIVO,3,0.021366078,0.10292941,0.03622731,0.5996715,0.02956115,0.17149581,0.038748782
2720d89a-17d3-4ad3-8b82-25de50d0a28d,Kiya faltu app hai ladkiya reply nehi deti,male,"Buenos Aires, Argentina",2025-02-08,NEGATIVO,6,0.026670296,0.03698183,0.045269392,0.03555958,0.036807816,0.033235084,0.785476
f032b68a-2431-418e-8215-6bd58da0bcb3,Very fantastic,male,"Philadelphia, United States",2024-05-08,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
6d55db8c-b4e6-469b-8a6a-b70a3c200567,In every story and post every time shows song currently unavailable,female,"Suva, Fiji",2025-09-08,NEGATIVO,4,0.024139952,0.03347492,0.04098516,0.03221156,0.7954157,0.030080164,0.043692607
569bcfdd-388f-4326-926f-c311742ed966,"So you deleted my last review..perhaps try listening to what those of us have been on here since it's beginning think of the car crash job meta have done to it. You are throwing artists, photographers etc under the bus by the tiktok style. Plus actually do something about the spam and porn accounts that litter everyone's comments.",male,"Abu Dhabi, United Arab Emirates",2022-07-01,NEGATIVO,1,0.018701918,0.8416576,0.031733822,0.024938757,0.025811452,0.023302006,0.03385446
31c18294-af72-4d37-945f-a6c8530c312d,Poor,female,"Brisbane, Australia",2025-10-06,NEGATIVO,4,0.04431635,0.061423823,0.075092256,0.05908665,0.6246513,0.055216745,0.08021281
2ebcfb1f-2aed-4957-81f0-6c96e72adde0,Good,female,"Wellington, New Zealand",2025-10-08,NEGATIVO,5,0.04431596,0.061424363,0.07509156,0.05908612,0.06115825,0.6187117,0.08021205
0554fdeb-e487-4daf-8630-d7f61874d813,Sunny,female,"Perth, Australia",2025-08-12,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
d32d1fa1-8288-41af-9451-0f1407269a5d,What the hell is this app? It just changed it's algorithm entirely...When ever I open reels section...it only show useless random videos...I even tried 'Not interested' option..Why is this App so bad,male,"Dallas, United States",2024-05-11,NEGATIVO,1,0.019345202,0.83619255,0.03281829,0.025793104,0.026722785,0.024104754,0.03502328
7fc2bb59-be79-43a1-aa00-88ae7d1fae2a,Hauszs,male,"New York, United States",2024-03-10,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
864eea5a-1a58-4906-99da-36998b8a3335,Consistent message notifications even when I don't have any. App crashes frequently. Also can't delete all saved posts (which doesn't make sense since it plays a major role in the algorithm),male,"San Jose, United States",2023-12-09,NEGATIVO,1,0.018957512,0.6768823,0.033541657,0.025304032,0.026268542,0.18410629,0.03493959
1be28850-0ead-4296-9229-42c49abf7398,White screen problem,male,"Hamburg, Germany",2022-01-02,NEGATIVO,6,0.044316337,0.061459336,0.07527081,0.059094075,0.061163563,0.055217683,0.6434782
6d9cb254-7e58-4590-a207-3725faea905d,Follow nita_x_avnii,male,"Rome, Italy",2021-07-11,NEGATIVO,5,0.044316757,0.06142415,0.07509267,0.05908696,0.061169162,0.61869705,0.080213256
b21edc21-b913-4830-a0db-bd815a417073,Kaifkhan,female,"Canberra, Australia",2025-10-05,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
834275e3-cf35-4bb2-b1e6-88782a4bfaa6,I was hacked last week and I'm afraid my account was deleted. I don't wanna create a new one. I don't think I'll install this app again. It was fun though,male,"Pretoria, South Africa",2022-12-11,NEGATIVO,1,0.020416081,0.56448674,0.034623217,0.027221603,0.028180653,0.025444381,0.2996273
c71bca03-aa3f-48f3-b2e2-6671aee81527,My account is been temparoryly locked frequently,male,"Edinburgh, United Kingdom",2022-01-10,NEGATIVO,1,0.032086857,0.7283826,0.054369755,0.042787008,0.04428139,0.03997925,0.058113076
4b06aa5d-cd20-45d9-990b-c3d15910353c,Photo main song lagane ka system band hogya kya,male,"Harare, Zimbabwe",2023-01-02,NEGATIVO,3,0.026272435,0.036437593,0.04457377,0.77613413,0.03625955,0.032735255,0.04758725
0e8e156f-bcb8-4ff4-a47c-5c3b168f37e0,"There is no reason to have ads on this ap. Sponsored ads after every story, so horrible and unnecessary",male,"Tijuana, Mexico",2024-02-02,NEGATIVO,1,0.030439103,0.7418443,0.05161254,0.04058393,0.04205894,0.03792616,0.055535015
3bcbb122-d43e-4fb8-97f6-a7097a4fda81,I love this app a lot cant spend a day without using it thank u,female,"Sydney, Australia",2025-06-11,NEGATIVO,0,0.7418467,0.040392835,0.049429204,0.038824767,0.04018582,0.03628181,0.053038873
54525eeb-2b17-4537-a8a8-36c95f4d4503,account access problems locked,male,"Dallas, United States",2023-12-04,NEGATIVO,1,0.028931733,0.7549596,0.049055357,0.03857916,0.039939653,0.036048234,0.052486364
0f65fdf5-7151-42b8-8f70-8fc7f001f23b,Update,male,"San Diego, United States",2023-09-01,NEGATIVO,1,0.044316113,0.6249184,0.07509183,0.05908633,0.061158467,0.05521645,0.08021239
d2b96a84-d795-4d88-a86a-9273695674e7,Shivamsingh,male,"Toronto, Canada",2024-03-01,NEGATIVO,6,0.1015249,0.14071658,0.17202969,0.13536234,0.14010945,0.12649673,0.18376033
67f69732-7faa-4a84-adff-46b5bb9bb1a4,It keeps on crashing...,male,"Amsterdam, Netherlands",2021-07-01,NEGATIVO,6,0.0443161,0.061423473,0.07509181,0.059086308,0.061160307,0.05521643,0.64370555
d5372674-8409-4c15-8d42-17206a14cf29,"I want to give it 0 star, because instagram not show me my friends posts.",male,"Cali, Colombia",2025-02-12,NEGATIVO,0,0.76596016,0.03665979,0.044946954,0.035229728,0.0364837,0.032910656,0.04780907
d8e6f6a5-2b5b-4bea-9af0-ffd2629fbfcf,This company is awful. Deserves 0 stars. Don't waste your time.,female,"Port Moresby, Papua New Guinea",2025-07-05,NEGATIVO,3,0.044316262,0.061436184,0.07509189,0.62255377,0.061173275,0.0552164,0.08021227
27bf0b03-8a7f-48af-a13b-6276783ad302,"Sometimes videos are getting download automatically, sometimes don't, issue while posting reels",male,"Guangzhou, China",2022-04-08,NEGATIVO,5,0.025302585,0.035088237,0.04287633,0.033740234,0.25054574,0.30792287,0.30452406
90db54d0-871b-4aa4-bb69-b4ea44d3d616,Meta intentionally gave your girls eating disorders,male,"Buenos Aires, Argentina",2025-01-10,NEGATIVO,1,0.044316538,0.6249145,0.07509262,0.059086904,0.06115907,0.055216983,0.08021337
af2b2716-addf-4575-9970-0745d944a458,Unable to access… account locked,male,"Glasgow, United Kingdom",2021-09-03,NEGATIVO,1,0.032133028,0.3861437,0.054448318,0.38429788,0.04436768,0.040036846,0.058572467
